date_time	source_currency	source_amount	target_currency	target_amount	platform
2021/10/19 07:44:28	RENBTC	0.00069989	PBTC	0.00072148	solana
2021/10/19 07:55:35	PBTC	0.00072148	RENBTC	0.00069937	solana
2021/10/19 08:56:03	MNDE	5.519530902	MSOL	0.033424912	solana
2021/10/19 08:56:17	MSOL	0.016934568	SOETH	0.000707	solana
2021/10/19 09:03:54	USDC	6.878801	SOBTC	0.000109	solana
2021/10/19 10:07:32	MNDE	4.618432632	MSOL	0.027859313	solana
2021/10/19 10:07:46	MSOL	0.013929657	SOETH	0.000581	solana
2021/10/19 12:11:50	MNDE	4.517328608	MSOL	0.026763354	solana
2021/10/19 12:12:03	MSOL	0.013381677	SOETH	0.000558	solana
2021/10/19 13:32:59	MNDE	2.91713633	MSOL	0.01664415	solana
2021/10/19 13:33:12	MSOL	0.008322075	SOETH	0.000347	solana
2021/10/19 13:50:35	USDC	12.78619	SOBTC	0.000203	solana
2021/10/19 15:03:56	MNDE	3.09800701	MSOL	0.0170824	solana
2021/10/19 15:04:10	MSOL	0.012702237	SOETH	0.000528	solana
2021/10/19 16:54:32	MNDE	3.981397811	MSOL	0.02102416	solana
2021/10/19 16:54:45	MSOL	0.01051208	SOETH	0.000438	solana
2021/10/19 18:40:05	USDC	10.18067	SOBTC	0.00016	solana
2021/10/19 18:41:59	MNDE	3.939184901	MSOL	0.019877721	solana
2021/10/19 18:42:19	MSOL	0.009938861	SOETH	0.000412	solana
2021/10/19 20:02:20	MNDE	3.107601512	MSOL	0.015201097	solana
2021/10/19 20:02:58	MSOL	0.007600549	SOETH	0.000312	solana
2021/10/19 21:18:56	MNDE	2.920409149	MSOL	0.014130978	solana
2021/10/19 21:19:09	MSOL	0.007065489	SOETH	0.000289	solana
2021/10/20 04:34:26	MNDE	18.85380247	MSOL	0.082104737	solana
2021/10/20 04:35:24	MSOL	0.041052368	SOETH	0.001677	solana
2021/10/20 05:27:47	USDC	14.058622	SOBTC	0.000219	solana
2021/10/20 06:28:43	MNDE	5.180532643	MSOL	0.022382518	solana
2021/10/20 06:28:54	MSOL	0.011191259	SOETH	0.000457	solana
2021/10/20 06:32:39	MSOL	28.117017201	SOL	28.433591737	solana
2021/10/20 06:35:52	SOL	28.220015	MSOL	27.883483033	solana
2021/10/20 07:58:08	MNDE	4.114046735	MSOL	0.017650658	solana
2021/10/20 10:03:54	MNDE	5.749415501	MSOL	0.024526378	solana
2021/10/20 10:04:07	MSOL	0.012263189	SOETH	0.000504	solana
2021/10/20 10:06:34	USDC	7.114186	SOBTC	0.00011	solana
2021/10/20 15:07:39	MNDE	13.683684688	MSOL	0.056037967	solana
2021/10/20 15:07:59	MSOL	0.028018984	SOETH	0.001145	solana
2021/10/20 15:11:45	USDC	6.65507	SOBTC	0.000099	solana
2021/10/20 17:25:13	MNDE	5.972952952	MSOL	0.023619961	solana
2021/10/20 17:25:27	MSOL	0.01180998	SOETH	0.000501	solana
2021/10/20 18:08:25	SOETH	2.592166	TUETH	2.549704	solana
2021/10/20 18:32:03	USDC	4.839633	SOBTC	0.000072	solana
2021/10/20 19:46:01	MNDE	8.457071139	MSOL	0.031692768	solana
2021/10/20 19:46:14	MSOL	0.015846384	SOETH	0.000672	solana
2021/10/20 21:03:10	MNDE	5.132922489	MSOL	0.019239308	solana
2021/10/20 21:03:25	MSOL	0.009677846	SOETH	0.00041	solana
2021/10/20 21:06:30	USDC	4.039163	SOBTC	0.000061	solana
2021/10/21 04:43:57	MNDE	31.20763588	MSOL	0.116196518	solana
2021/10/21 04:44:31	MSOL	0.058107182	SOETH	0.002549	solana
2021/10/21 04:46:14	USDC	11.422744	SOBTC	0.000175	solana
2021/10/21 08:49:48	MNDE	16.855067299	MSOL	0.067279153	solana
2021/10/21 08:50:05	MSOL	0.033786699	SOETH	0.001549	solana
2021/10/21 10:23:07	USDC	8.464357	SOBTC	0.000127	solana
2021/10/21 15:25:01	USDC	7.248132	SOBTC	0.000113	solana
2021/10/21 15:31:08	MSOL	0.000054461	SOETH	0.000002	solana
2021/10/21 15:31:08	MNDE	24.727711867	MSOL	0.094348766	solana
2021/10/21 15:33:09	MSOL	0.047201614	SOETH	0.00212	solana
2021/10/22 06:59:41	MNDE	56.186861052	MSOL	0.189227152	solana
2021/10/22 07:00:02	MSOL	0.094709382	SOETH	0.004693	solana
2021/10/22 07:12:59	USDC	22.791136	SOBTC	0.000362	solana
2021/10/22 09:57:23	MNDE	11.0720477	MSOL	0.037013115	solana
2021/10/22 09:57:38	MSOL	0.018761249	SOETH	0.000938	solana
2021/10/22 10:00:17	USDC	4.456308	SOBTC	0.00007	solana
2021/10/22 12:33:13	MNDE	9.687771603	MSOL	0.030250142	solana
2021/10/22 12:33:27	SOETH	0.00001	MNDE	0.064017009	solana
2021/10/22 12:34:14	MSOL	0.015125071	SOETH	0.00075	solana
